Call_ID,Agent_ID,Customer_ID,Call_Timestamp,Call_Topic,Channel,Wait_Time,Call_Duration,Call_Status,Sentiment_Score,CSAT_Score
0efda123-f5ed-4a0b-b9b0-d13c183a0c6f,567,"",2/28/2026,,,66,37,,96,65
6d80d0d2-0a99-4b87-be87-466ab956291e,568,"",11/10/2025,,,17,92,,88,10
d68f5bcb-5958-4452-a739-b9aea5f6047e,569,"",6/4/2025,,,60,51,,23,21
f693a8d6-7e08-494f-a498-c24bb4aeaa2a,570,"",9/29/2025,,,49,23,,64,51
e1b271bd-7730-4a8a-9ade-e0505df95f8b,571,"",6/22/2025,,,45,70,,48,29
62a9f38e-bb04-4dcc-972b-b1002047294b,572,"",4/15/2026,,,85,74,,79,44
0e27ffb3-f880-4435-b663-a39db7c925bd,573,"",7/16/2025,,,79,76,,25,62
9efd9835-f095-4a8b-907a-899d80db4f8b,574,"",12/16/2025,,,84,6,,82,61
17121649-b003-4382-b795-4501d5fff449,575,"",4/10/2026,,,15,5,,59,62
11f12d4f-51b7-43a1-ba80-d14b8e7938a6,576,"",3/11/2026,,,66,68,,91,93
5dd4dc62-9977-4fd2-a7ae-479f521bc0e7,577,"",8/21/2025,,,85,69,,59,11
97b0f74b-4575-4e5b-ac26-9fd826334828,578,"",4/30/2025,,,49,77,,60,63
a9570f90-cb57-4b3e-939c-220ae1f74e83,579,"",12/1/2025,,,86,31,,54,40
7df1cc03-f340-4ffb-9fd0-8e6137db6729,580,"",8/24/2025,,,41,63,,3,54
889469a5-e63c-43dc-be44-8f1991f64124,581,"",2/18/2026,,,25,21,,89,2
f5a53258-bf18-407f-b55b-cf35aca93f7d,582,"",12/20/2025,,,53,86,,66,59
267669d4-8235-488d-a75a-d61598553205,583,"",6/30/2025,,,48,98,,18,91
170c2d7e-971e-4c2e-be8c-0c3fa3657c64,584,"",12/11/2025,,,20,95,,70,87
5a532d89-371f-4bcd-9238-d7f545e6d975,585,"",12/10/2025,,,93,31,,3,77
2a704b39-e397-45c6-969a-26f479bb4cdc,586,"",9/13/2025,,,77,17,,76,9
6e1f77cf-fa71-43ab-9841-0ae83d6a202c,587,"",3/1/2026,,,19,32,,59,49
891130b1-c226-4f2c-91ca-35886dbfebec,588,"",10/5/2025,,,70,18,,10,34
bedc8ece-d990-4b88-bf27-7da4c5a4c826,589,"",8/30/2025,,,87,26,,97,23
b5e4afab-9025-4960-9437-435c89d60322,590,"",4/4/2026,,,85,64,,58,65
1b1cd505-8279-4863-9647-20aaeff26608,591,"",4/8/2026,,,47,63,,70,9
1975797b-b0ca-4283-b923-39e2d974b05c,592,"",8/12/2025,,,87,78,,65,88
87d91602-a8c6-4ee7-8bde-86e1191b396d,593,"",6/19/2025,,,38,31,,45,65
13a19b14-f490-4586-b7b5-5094946850fc,594,"",12/31/2025,,,34,2,,8,52
b4f6a8d8-8eb6-4cbf-aa72-a36b6dadc8b1,595,"",3/18/2026,,,61,86,,75,51
612e67d5-01c8-4cc7-b0c3-211b445cdfff,596,"",1/28/2026,,,33,42,,41,76
38008f1f-6b9e-4d3d-a9c3-5ad98dbaea47,597,"",2/5/2026,,,57,14,,70,88
58919d63-bf14-4228-86ae-5b425e8d58e9,598,"",10/3/2025,,,15,37,,64,70
4eabafd3-f270-43a9-befe-48da4e864a83,599,"",4/10/2026,,,35,78,,41,75
6f155bac-73ce-4519-9200-8d4ba8b474b4,600,"",6/6/2025,,,45,95,,88,99
3e724868-27b4-445a-a70a-36849931185b,601,"",9/17/2025,,,43,51,,90,59
144802e7-06c7-451a-b77a-cce0b477a133,602,"",11/16/2025,,,3,41,,57,81
d62a53fb-e36e-4827-b595-3d9a66067aa2,603,"",7/1/2025,,,61,14,,84,48
94ae5e2b-00e1-49eb-b51e-4d2fb139033f,604,"",5/29/2025,,,86,52,,76,38
a9574c82-6deb-4fcb-861d-cfdda181e8cb,605,"",7/7/2025,,,3,36,,26,86
8f7218b4-5515-4beb-9c8b-da08f05b1740,606,"",2/27/2026,,,3,26,,90,33
eab1ed50-48c7-436f-838c-e476708b01c3,607,"",8/24/2025,,,18,73,,27,65
fffe4a51-c013-41ab-aa39-5199336cea81,608,"",11/27/2025,,,32,66,,47,16
5995ebc4-db44-4e1b-a41b-cde1a4ece2af,609,"",9/17/2025,,,9,89,,68,14
a525fec1-db65-44e4-9844-8966fba978bf,610,"",6/13/2025,,,25,48,,6,92
be293d6e-549a-4454-a4a4-2d7a35dc5a7e,611,"",3/7/2026,,,72,61,,28,64
c58f91c5-7ad0-4edb-a303-27d74815d25a,612,"",6/29/2025,,,37,2,,20,13
9688c61f-51ce-43ee-b0c9-e0c502d0b329,613,"",7/20/2025,,,54,10,,38,51
77e89f6a-ecae-4b04-80e5-bd17d9afd5da,614,"",6/18/2025,,,64,30,,66,69
4302af35-3a4d-42f9-ae4d-b405aa826846,615,"",8/8/2025,,,44,89,,34,26
310fb51f-ddc9-44a3-943f-12b7ff66b5a5,616,"",12/15/2025,,,17,5,,86,29
b86118e8-345f-44d0-842b-185a85e6a41c,617,"",4/15/2026,,,77,70,,58,78
fc939fbd-4544-421a-8605-4470a0a0c382,618,"",5/31/2025,,,50,82,,69,43
b5eba021-4bd3-42c3-8df4-38f057b1203f,619,"",4/9/2026,,,38,98,,90,69
b4ae7fd3-8a88-419e-abbe-1d5c8568ecaa,620,"",7/8/2025,,,71,98,,73,27
08cdc41a-0deb-47a4-b832-121175dc4b5b,621,"",7/5/2025,,,69,65,,53,26
2016a7e4-57fa-41e3-b46b-b10d77cfd358,622,"",2/6/2026,,,89,86,,8,48
72170e89-e4f9-440c-b985-ab0266fbf112,623,"",4/29/2025,,,4,60,,28,54
4f0c0ce5-170b-411d-ac48-b74ed0354aac,624,"",2/27/2026,,,37,24,,64,41
196b1095-e31b-4572-bf6d-b4a97b4ff8b2,625,"",3/13/2026,,,69,86,,66,80
8ea5e126-22f7-400e-b1fc-64695d4d125e,626,"",5/20/2025,,,29,18,,50,62
213913fc-5448-40da-80ce-24f0188ad594,627,"",8/28/2025,,,62,77,,11,53
1daf5794-d460-4250-a1d5-97e8f3a883c1,628,"",1/4/2026,,,62,55,,25,33
aee8d588-5cab-4b3c-b1e1-90a67cf76c13,629,"",4/27/2025,,,83,55,,13,4
7a4deb4a-dca9-4b58-b3be-8fa6853407e7,630,"",2/13/2026,,,87,55,,55,27
cc3d9391-11f2-40d6-8db8-b632ef114d24,631,"",7/17/2025,,,4,73,,94,88
d3a3cb74-58aa-48e4-bf73-5eb50aeafac9,632,"",12/24/2025,,,54,26,,6,9
7671dcad-2ba9-484b-8737-5b5b760d4da8,633,"",3/2/2026,,,72,15,,96,90
f28abe47-c934-4440-bee1-90cfac550c38,634,"",9/6/2025,,,38,42,,8,55
c3f92c50-26ba-4369-8f36-e95ee5b183fa,635,"",1/4/2026,,,14,37,,14,94
5e455ff3-b9ac-4040-8b60-156fec40b187,636,"",6/2/2025,,,77,46,,58,57
cb2a480c-5a1e-427c-a4a5-1ad752344336,637,"",1/19/2026,,,32,34,,53,34
8d7142e5-6f94-4d49-90dc-3536788f912b,638,"",7/14/2025,,,65,64,,4,54
6af202cf-69dd-44fc-ace3-4613bc36ff8d,639,"",4/21/2025,,,9,79,,85,28
404127e5-6a13-4a3c-af71-7677420e4462,640,"",1/12/2026,,,41,5,,63,82
7e561646-3857-4a33-abce-4eafff031dd2,641,"",11/30/2025,,,20,12,,25,4
167c3a9e-73db-45b2-aa00-7a7dcac31ac9,642,"",7/9/2025,,,41,22,,41,8
64b65bbb-c40f-40c7-be07-e865f453a26f,643,"",11/26/2025,,,15,55,,73,97
9ac58666-f475-4f56-bf65-89224587e53b,644,"",9/7/2025,,,20,56,,35,49
5501f61c-e67c-44bc-a62b-3dfbdba68d37,645,"",1/12/2026,,,62,25,,30,60
d09f3637-c874-48f1-ad33-f28055df590b,646,"",2/13/2026,,,2,59,,81,55
ed12daa9-0c33-4f66-ac95-50135e183f75,647,"",8/14/2025,,,73,62,,33,84
e6694e2e-5d36-4c02-9978-209fa8813ee9,648,"",12/8/2025,,,65,64,,98,43
90376c44-2a32-437f-8422-bf6efe034007,649,"",4/26/2025,,,70,62,,16,73
f3e79592-e971-4494-8d54-17eec1d39b9c,650,"",7/17/2025,,,94,23,,50,30
2efc23f4-7066-415c-a6ce-2af6d1fe3f9a,651,"",11/15/2025,,,70,4,,55,31
c81eeb03-74ac-46d6-9b3c-b72a809cf215,652,"",5/14/2025,,,46,62,,37,48
6d8e400e-f3da-4910-9c28-38cc3412f82c,653,"",8/2/2025,,,6,21,,53,45
ecf194fb-e434-4908-9ec3-8c73a5cd1f24,654,"",3/12/2026,,,44,9,,100,77
599c1574-7b91-43d4-8cd5-c7e5e2770f7e,655,"",5/31/2025,,,22,73,,56,46
bd6a3fed-bbab-4400-a874-27047dc3e007,656,"",10/14/2025,,,8,89,,30,44
eaa5f12d-de30-41df-8f26-aac60b25b221,657,"",9/15/2025,,,53,44,,51,38
95d4322d-8306-4492-b268-9993fb47d676,658,"",10/6/2025,,,62,98,,55,14
2a89a880-56fc-456c-a14f-e18df9f811ff,659,"",4/30/2025,,,45,15,,54,7
331e0c8d-56a8-4f5f-9ae8-d01999a8e791,660,"",5/22/2025,,,57,32,,87,37
6c8dc9b3-ac07-43b6-b83d-812277d8510e,661,"",11/22/2025,,,33,32,,40,91
e43e21d6-0fb7-4f58-9857-771a5061a1e4,662,"",12/3/2025,,,42,58,,14,16
572d1e1d-dc1c-4cbe-9f80-1ddfebb24821,663,"",3/30/2026,,,84,4,,16,13
0555dd04-969e-469b-a7cd-0944144fb5f9,664,"",12/26/2025,,,43,96,,60,72
613599c9-cfb0-4210-8a45-51cfc232c3ae,665,"",3/14/2026,,,68,93,,10,52
606931ff-9252-4646-b98b-5c150d26b658,666,"",1/16/2026,,,5,8,,32,33
39af209f-05d1-46fb-bfba-d90db262e3ab,667,"",4/11/2026,,,5,70,,41,90
c38d4cb2-5f6f-42ee-a165-02866ec2932e,668,"",11/11/2025,,,19,91,,12,96
5ac5ee52-3e0b-47e1-a1b3-e253325ecf3d,669,"",2/7/2026,,,88,27,,64,76
a992c266-1e0d-47c6-b23f-5f3d4425e621,670,"",9/20/2025,,,80,55,,41,23
067cc9aa-6c92-46e5-bbad-58ec7b9fd5ba,671,"",9/22/2025,,,59,81,,7,10
f9e637a7-b788-4f46-a76d-603a312d44e1,672,"",7/26/2025,,,46,13,,69,55
97dc97db-f471-4f4f-9728-bd864736f423,673,"",12/22/2025,,,48,60,,24,19
70f96d5f-0a22-4b5a-a09d-d8ada729b85d,674,"",10/30/2025,,,75,67,,14,36
dbf3cc7b-433c-4efd-8cbe-3dc36b5f24d4,675,"",6/18/2025,,,96,32,,64,40
e8a5c577-60b1-428c-be7a-c8cf9816005e,676,"",2/12/2026,,,98,86,,75,20
5f42f08f-8248-4b6f-a539-3237b1a66cf6,677,"",10/29/2025,,,13,76,,75,18
a54b991c-7b55-4386-8bc8-a47c83c439f6,678,"",1/19/2026,,,43,38,,74,29
893d8bce-564a-48d7-8fdd-68700ab66a9a,679,"",10/3/2025,,,73,16,,68,84
a7be3f84-cc0f-4fb2-8dbe-83505b7a8ac0,680,"",7/30/2025,,,14,59,,75,42
67bb9e28-b23f-4446-83a2-71fc222c2192,681,"",11/15/2025,,,23,15,,2,67
9dc976af-7724-46ef-9210-424b33d508ad,682,"",12/23/2025,,,72,38,,69,17
df8a5d1d-fe41-441b-824c-58f25e22a09f,683,"",11/30/2025,,,87,30,,87,37
f3de15c9-33d5-4e4b-8a9f-28d779d161d0,684,"",9/16/2025,,,37,60,,2,24
b1aaa343-657d-429b-9780-9a816c464c9b,685,"",11/20/2025,,,10,81,,80,24
b65cec14-0a18-42fb-a32a-c7815975a458,686,"",2/12/2026,,,40,39,,37,98
1bd1a737-f797-4346-8cef-c61f9fc9191e,687,"",11/19/2025,,,24,75,,99,25
f0e3e388-94cd-4c02-b2ea-910516293296,688,"",6/8/2025,,,43,49,,5,9
644225d3-29c2-4e50-bf95-88c63cd4c479,689,"",2/18/2026,,,59,56,,27,99
fe6af3ae-e703-444b-9854-68090e54def7,690,"",1/18/2026,,,18,15,,79,41
b8c91372-b9b9-4c13-bb00-1edc2d5fbe82,691,"",3/2/2026,,,74,79,,59,71
8251b7c8-4753-49cc-937b-8efcb3ac99a6,692,"",12/13/2025,,,17,5,,60,92
3e711aa2-bbaa-4936-950f-35fb4e80383a,693,"",10/2/2025,,,41,46,,85,100
7d2bea55-a9c4-4794-9907-69c51d6ecd0f,694,"",4/29/2025,,,68,13,,32,31
539d688a-3db6-4cba-b587-9f434bd6ca29,695,"",9/10/2025,,,24,55,,50,21
d396fe5e-8dfe-4ea9-a0ec-5d6937dacc8a,696,"",7/8/2025,,,98,95,,28,29
96fb5e59-4fcf-4539-9591-4224677e3ce5,697,"",6/11/2025,,,53,33,,57,14
f6357b5a-2f88-44bd-96a2-0a16d563d14e,698,"",9/1/2025,,,72,57,,57,95
97d8bba2-1719-4aa7-80f1-758e2d7bc4c5,699,"",11/14/2025,,,2,26,,86,64
44df0ab9-48e9-468a-9901-36b780685318,700,"",9/25/2025,,,31,47,,72,13
21331ccf-be4c-49e4-923f-dd2f4afcdcf3,701,"",3/1/2026,,,100,46,,66,96
3292c991-c747-4bc0-8747-3a21b46afc84,702,"",10/28/2025,,,17,96,,34,74
fecdaf2a-30a4-4e7c-a3eb-184c04818631,703,"",1/30/2026,,,40,18,,23,50
11f5b4d0-5cce-4e62-87d0-2ba156104554,704,"",3/9/2026,,,29,43,,22,80
55e8261c-c699-4208-b3f9-af27d7108f15,705,"",2/9/2026,,,26,1,,67,65
0f711088-336e-47ac-b97b-8665ef3f9c23,706,"",6/5/2025,,,17,82,,17,59
dfa9e16e-e2c7-4af4-9ad3-a736e4bd9dac,707,"",10/17/2025,,,74,30,,12,25
520e34ac-8171-496c-bf1a-de6c1157e3c7,708,"",10/17/2025,,,68,38,,22,64
8b4f8431-eef2-4adc-9736-1cd2d6c4f1fc,709,"",1/8/2026,,,35,2,,62,11
b4b8ae22-fedf-4f91-b89a-fae364fd794a,710,"",9/18/2025,,,78,96,,30,90
35f41ed3-a3bf-43d6-81f1-2c3466dd44f9,711,"",5/26/2025,,,95,2,,93,57
ceba02ec-77d3-47f1-8c9c-0b92d57f0e72,712,"",7/23/2025,,,76,79,,38,88
06baea49-9c33-49dd-ad8c-07bb9ad8036b,713,"",2/21/2026,,,59,93,,1,61
8ed915c6-ae4e-44a4-a116-1f405fc13bdd,714,"",12/25/2025,,,31,1,,98,37
c2ce362a-da02-43ae-80e7-27a74ae644cf,715,"",6/10/2025,,,52,38,,85,5
5c1fe17a-8f7e-41b3-b0c1-cdb3c910c795,716,"",5/18/2025,,,44,48,,33,87
a543b0df-7319-4fa2-9b61-b6c46b56ac27,717,"",1/16/2026,,,79,89,,22,9
457d1b30-b8ee-4495-a807-4fa54d11d44d,718,"",8/27/2025,,,98,94,,61,93
2f2ca0dd-09a2-48b6-9af9-cc4c412a6603,719,"",11/17/2025,,,55,26,,24,82
6435f90f-7b3d-40c6-b4f0-7c560dddf60b,720,"",5/10/2025,,,79,21,,48,95
731263df-f433-4d57-a98a-4e9698e4d77c,721,"",11/2/2025,,,11,58,,11,36
293ad284-e0c8-4690-b941-9e26053e33b1,722,"",7/22/2025,,,36,49,,12,40
3cbc1243-5ad5-405a-88d7-e405dde61974,723,"",3/15/2026,,,57,68,,30,95
82cbb26b-87de-44ab-8d92-97316277054d,724,"",7/14/2025,,,11,93,,37,98
22e56966-d2ef-4d9f-87ea-252059754454,725,"",3/30/2026,,,88,29,,83,22
a9011aad-dcc7-45b3-89bb-6be8b1851235,726,"",6/22/2025,,,86,4,,15,21
088a330c-e148-4b0e-bb43-1d993c3fb1ec,727,"",7/31/2025,,,95,43,,36,18
293fbeb1-ed8a-4301-ab7a-fa7ad11f8c9d,728,"",7/6/2025,,,76,45,,19,9
999aa688-482c-4ba8-b233-4382d88b7c99,729,"",5/8/2025,,,3,82,,34,69
044207d9-d08b-4464-b0ce-a3e97c266f68,730,"",3/29/2026,,,4,34,,41,17
f2a6906e-4abc-4910-8e18-8440d7f52daa,731,"",4/3/2026,,,81,12,,97,45
d5586052-06c8-4b2f-a64e-aa670416f988,732,"",8/16/2025,,,31,61,,18,20
c119de2b-6298-4d1d-a59b-8f4105406b9b,733,"",7/3/2025,,,2,29,,17,60
4f7c3429-94a4-420a-bbeb-c31021aacc69,734,"",10/25/2025,,,33,7,,86,41
c41dbb71-094b-4dab-9476-07515844c0c2,735,"",3/31/2026,,,74,70,,59,2
b242b96d-1271-4cbf-8f72-7053b1834351,736,"",1/12/2026,,,20,22,,8,23
62b59b65-4b56-4048-ae9b-483f43e385e6,737,"",10/30/2025,,,42,11,,74,41
4ddeebfc-943f-4a5e-815d-681d7f679097,738,"",3/5/2026,,,51,23,,5,71
297f38d8-03e5-4247-b8aa-3c6c679154ec,739,"",12/6/2025,,,39,8,,61,5
4c7a9d33-a4dd-4b5f-bc09-55cbc40bcc6b,740,"",9/1/2025,,,33,24,,16,38
17866177-8f7d-4171-ae48-ff2c144ab247,741,"",9/22/2025,,,79,73,,24,68
1d45b0f6-78f8-42a1-ad4b-20745937acf5,742,"",12/11/2025,,,12,25,,65,89
994fcf9d-4b13-488a-bcea-29fff3872b70,743,"",7/5/2025,,,94,49,,59,86
2f36ff56-e978-456a-9261-2008fe395e56,744,"",8/30/2025,,,75,45,,51,1
34fb452c-db6a-4a41-b63f-8c5e20caf55d,745,"",8/20/2025,,,67,82,,34,40
4c0f3ed5-e3a2-4ddb-96a7-c31f8b7678f5,746,"",11/8/2025,,,64,36,,63,87
7e56c043-6f7c-41a5-b7a6-a089ebc9dbb5,747,"",2/12/2026,,,35,59,,39,35
09a05906-b9cd-4db4-9c9e-9517c0fdd773,748,"",9/28/2025,,,83,90,,94,37
33a162f5-d45b-477e-816c-30dc0bdd3917,749,"",10/26/2025,,,11,66,,60,27
7c71b146-2147-42d3-92a0-36af61896769,750,"",8/6/2025,,,4,98,,31,54
db764cc8-997b-4916-a553-0da7784930b9,751,"",3/13/2026,,,22,26,,8,73
997f5eb6-c015-4897-b0d4-71a69f5c6e27,752,"",3/11/2026,,,80,88,,81,88
6a1f3e17-5dd8-4d23-a9e4-34b49631a036,753,"",5/14/2025,,,58,31,,19,72
0a426245-e9a7-4687-a17c-8a0a347b1ece,754,"",5/10/2025,,,63,20,,99,32
755f9cce-8665-4d22-af12-34860703980c,755,"",6/10/2025,,,16,62,,82,23
e22de748-5c7c-4fd5-93a6-414c625cefb3,756,"",6/26/2025,,,98,40,,78,78
3b2ebdd0-a551-4f14-ae20-0f8d5573df15,757,"",6/2/2025,,,78,73,,87,34
28d54e51-fd5b-4ec1-99bf-c65940b8bdd9,758,"",6/2/2025,,,27,46,,30,54
26e424c4-7c6c-4302-8a60-4891794d0228,759,"",4/22/2025,,,85,75,,50,25
69240e36-6531-442d-86da-365addcda06f,760,"",10/16/2025,,,25,90,,64,41
4c33dba7-1b6c-4bcd-90bc-ac5daa03f753,761,"",12/9/2025,,,81,1,,66,76
db56713a-eb6d-415d-9f3c-b9b54131ad90,762,"",4/16/2026,,,36,95,,84,36
529e8dcf-e3d7-4fa7-ae64-368821a8062e,763,"",12/25/2025,,,3,67,,87,74
e78cb646-a43e-4ae1-b981-bf457af4c3f3,764,"",11/4/2025,,,19,45,,43,25
dcc0b353-2c47-4e81-9787-89bf12f7521e,765,"",7/25/2025,,,22,33,,45,36
844e0a15-06a2-4a5e-8d17-e5104e4a043d,766,"",11/24/2025,,,56,81,,55,44
501a509d-6b8f-4518-9d28-5b738bb1ab6a,767,"",4/14/2026,,,92,18,,20,26
a9cc8e1f-db04-44aa-ab27-a341f0c0b2d9,768,"",11/8/2025,,,28,87,,64,51
8b91fb50-b5ef-4fa6-9bee-bf2b30776a40,769,"",7/14/2025,,,83,31,,57,19
9ef0a04c-0283-4954-94cd-d605103a0e78,770,"",1/15/2026,,,13,86,,87,46
c3edf5de-94d1-4ecb-a955-f561438e34b0,771,"",2/11/2026,,,88,79,,38,39
ccf8f533-5066-48ef-af20-8cd8c4448087,772,"",9/15/2025,,,9,60,,46,55
3c1d8855-57ee-4640-9e16-e19f6c4c9ee5,773,"",5/9/2025,,,70,44,,62,31
1887f7ad-e4be-47be-8b4e-eacc325308fc,774,"",9/22/2025,,,94,68,,59,5
d951e840-168f-48c6-8c1c-e8433d3ffca6,775,"",1/12/2026,,,55,84,,71,22
7fb432ae-6bf3-4f28-a277-3c7e723e80ae,776,"",7/15/2025,,,5,64,,48,21
87849fff-cfa1-4d8f-bf12-ec91fed2faa7,777,"",2/27/2026,,,96,95,,52,52
72aef0a6-487a-44d7-88d3-dbee923436f5,778,"",6/15/2025,,,89,76,,99,86
49a2bb48-d4a1-4b71-8b43-d08d9ff363ef,779,"",1/12/2026,,,81,76,,100,77
bb1c88a7-b713-44ce-9008-71d35cba979c,780,"",6/24/2025,,,7,68,,73,29
8fc6f939-924f-4c7d-bd38-d6bb89f33aca,781,"",4/15/2026,,,73,76,,64,60
4245a956-db21-41e2-b358-b02c04821478,782,"",6/11/2025,,,17,83,,17,51
949d67dd-39d5-4e7f-9ab7-5422519f6102,783,"",6/13/2025,,,74,36,,51,41
b73b262e-2895-4388-b2de-87515819934a,784,"",3/17/2026,,,6,33,,18,76
519e2425-9f29-4c93-ace1-482b4f2f8280,785,"",12/17/2025,,,58,83,,19,92
ced0aaf6-0594-4713-8df9-8d0824828659,786,"",7/7/2025,,,27,96,,33,32
926ad006-a1e0-484c-879b-b700321e9dd0,787,"",1/1/2026,,,39,88,,41,28
9080dbd5-dc76-4dee-b5c3-2f45d92183be,788,"",2/21/2026,,,61,18,,58,83
2e8715a3-cf7e-413f-9a4a-bf6cc6833dd3,789,"",5/26/2025,,,49,7,,16,86
1f4b5c98-5ae3-4260-ab63-99e4e2c35cbf,790,"",10/24/2025,,,48,21,,57,34
78598dd6-834d-42a8-b95d-a634b705b35c,791,"",12/22/2025,,,62,37,,90,47
c561c54b-599a-424b-9c3d-e73927c31cb2,792,"",3/12/2026,,,52,2,,58,24
b7e74064-3a72-43ff-b122-10063472073e,793,"",2/25/2026,,,14,54,,57,74
2e1527b7-7eea-4bc7-b2c9-bcb03238adbf,794,"",7/16/2025,,,84,7,,39,31
87b8017d-bd45-408e-bf98-ef1357425545,795,"",2/17/2026,,,50,46,,40,69
041d8cd8-c636-4ed0-b5f7-d313baa4097f,796,"",12/11/2025,,,21,11,,36,49
c760432f-3768-4425-995a-91c92083c909,797,"",2/23/2026,,,39,72,,18,96
f3594af7-3da1-44d4-9175-b5cca4837022,798,"",8/30/2025,,,60,74,,32,73
df7a1c30-6d18-4c9a-b7df-1e2568ccb002,799,"",12/21/2025,,,93,42,,98,93
c2556429-04d4-4b52-adc0-9774c56a6a72,800,"",2/6/2026,,,87,39,,96,78
aa244591-3bdd-4975-9db9-fe70bbdfa720,801,"",9/29/2025,,,79,69,,55,95
f9bc6791-3d29-44ab-b43b-ecc22d99fb76,802,"",3/9/2026,,,8,96,,51,18
fbb5e1f1-7545-41fe-b036-96f6d4dc3489,803,"",11/22/2025,,,31,67,,42,3
1b110189-e795-4020-b72c-2b50a2b14492,804,"",2/1/2026,,,75,99,,67,2
d2c89bc5-9d92-4c14-91c9-b96780dd88b0,805,"",1/16/2026,,,54,33,,55,48
6c84f8d3-3a6a-4018-9839-c160393ddf8f,806,"",11/11/2025,,,62,3,,54,84
e695b03c-f78c-423d-a857-34cf93ae17cd,807,"",7/23/2025,,,56,67,,35,55
a3ae227b-99d0-4e14-89f3-efee6789a0d8,808,"",5/24/2025,,,79,11,,69,26
f8c2f358-51ec-4dc7-a01a-bc7a17d9e5d3,809,"",7/13/2025,,,48,61,,1,1
83bcccc6-4173-418a-8ef3-d7b61ea87706,810,"",3/8/2026,,,58,82,,56,93
baeb358f-93a8-4b42-b87b-b0e8a9fdac5e,811,"",11/10/2025,,,78,32,,85,2
be86fd28-0e1d-494c-97c7-a69f6a126210,812,"",5/22/2025,,,38,15,,31,39
7b540906-95fc-48af-b9c4-075266501f11,813,"",11/22/2025,,,6,76,,37,63
2857e98f-e15e-47ed-8113-bf3362ec330e,814,"",10/6/2025,,,81,26,,56,99
341f368b-fd17-407c-8c4d-5276db3e29c1,815,"",10/28/2025,,,97,36,,93,96
7063deb5-db27-48d3-b4c8-fa8a4d7c4be2,816,"",10/14/2025,,,67,84,,23,29
2bce1623-83c1-4399-802b-8ea73e0b4241,817,"",1/23/2026,,,46,73,,52,6
5bf796b7-daee-4b15-8267-698cc0a8fb22,818,"",11/18/2025,,,36,29,,6,20
3e08b550-0f31-44ee-bac0-96c6b242c33e,819,"",8/18/2025,,,49,93,,86,59
b153990d-869b-4dff-9c03-f18b0286d8a3,820,"",3/18/2026,,,25,11,,61,15
f6c41660-871e-4e54-ac5b-f4789076e415,821,"",1/11/2026,,,2,44,,71,23
ddb00d07-02e5-4409-87e4-623aba61b8d6,822,"",5/28/2025,,,10,47,,5,35
912c781d-6867-447d-94ff-3e8099592388,823,"",10/31/2025,,,7,46,,84,35
578f3fbe-2e77-420f-9e31-f5d4448cf0f0,824,"",4/4/2026,,,79,43,,34,32
826644c5-e464-4145-9498-842a43fc62e5,825,"",11/21/2025,,,77,91,,35,4
44a0b024-9740-4406-aa01-3e7c0bca3dbd,826,"",2/26/2026,,,94,63,,42,54
e3c0eda4-5a8c-4d30-ab8a-a651c3ba63b9,827,"",9/14/2025,,,52,100,,40,50
85311bf8-3a80-4ec9-b0da-04acb5164cca,828,"",5/24/2025,,,44,32,,35,56
a536186e-d6fa-4e19-a528-95b242a819d5,829,"",12/31/2025,,,89,42,,31,93
0751aeec-1c46-4a64-8efb-a9a3d40c6f20,830,"",1/18/2026,,,18,56,,40,51
aa342a0d-b6d5-4725-adcc-1f22e9134971,831,"",9/3/2025,,,33,66,,75,91
721d7222-f600-413e-a0c7-01fdc7a1741e,832,"",1/19/2026,,,45,73,,77,96
5b687bc1-e0a6-4f8b-8e46-02f038b7cc53,833,"",6/11/2025,,,59,40,,20,96
a903e28e-ca11-4f13-882f-d46567f7d16b,834,"",7/27/2025,,,93,90,,10,38
2110493d-f05e-4656-9ea6-b9a937e56b95,835,"",5/25/2025,,,70,21,,18,4
be44daf9-a192-47a1-813a-bcddb27eb6f3,836,"",2/13/2026,,,50,30,,51,61
4a946544-3fa3-48e3-9fab-69ed79a3d32b,837,"",2/9/2026,,,52,74,,76,94
82e0b7ed-a1f2-427b-85aa-5935b662deb0,838,"",10/6/2025,,,32,46,,15,57
9aaef27f-e15a-4b87-adf5-ca446281b1cf,839,"",7/10/2025,,,25,22,,22,40
c2240d32-f7ca-4db8-93ec-f89af4338edf,840,"",3/12/2026,,,72,65,,94,63
6cab10c6-2e7f-4dc0-bc9e-c7c46cb1c38b,841,"",10/20/2025,,,24,6,,10,81
51b0d97c-acbe-4897-99df-0df04b019e8a,842,"",10/19/2025,,,92,59,,49,37
43ce6780-2faa-4786-9883-4c822edff55d,843,"",10/18/2025,,,100,100,,17,34
6863678c-70cf-4f2a-93d4-588a69061fe9,844,"",10/28/2025,,,93,87,,48,22
686bf799-2591-4ff1-9c0b-cc37ee0e8b51,845,"",12/10/2025,,,49,1,,78,20
8b1ef19c-ed5e-4dfe-a722-ba5c90a62d80,846,"",3/3/2026,,,6,80,,95,19
57a8ba45-4d3d-4283-b847-a39680f09b78,847,"",6/27/2025,,,96,92,,55,1
6485c998-1b6a-48fd-9d5b-55b01b228426,848,"",12/30/2025,,,85,1,,32,32
14cef97c-bd61-45e8-a371-8497430ba874,849,"",5/5/2025,,,100,3,,60,24
403971d3-9368-42fa-aeba-2e940807c854,850,"",11/8/2025,,,11,70,,91,5
